"probe","logFC","AveExpr","t","P.Value","adj.P.Val"
"1445729_at",-1.62992177385346,6.04667791942194,-7.98373923863743,1.65148252831623e-09,1.36720837828987e-06
"1450264_a_at",2.29576148777902,10.7295543822966,7.97625798548823,1.68821495446692e-09,1.36720837828987e-06
"1424942_a_at",2.15665229848131,8.70904261463111,7.9688301224619,1.72550408184453e-09,1.36720837828987e-06
"1452160_at",2.12598603431191,8.09716997256549,7.96835468750796,1.72791906083064e-09,1.36720837828987e-06
"1417268_at",2.20126306069293,8.52813526077478,7.96170481581582,1.76205821784386e-09,1.37018254625821e-06
"1452161_at",1.97365061399085,7.42890497189172,7.91928248930588,1.99652698733898e-09,1.51647354952727e-06
"1455002_at",1.15738100901448,10.8883783193013,7.91574760099278,2.01743670809153e-09,1.51647354952727e-06
"1430357_at",3.41260014991728,6.62497326322096,7.90382972093887,2.08958212607939e-09,1.54495481095585e-06
"1429792_at",1.77328537020796,6.85323259404328,7.87054978136457,2.30518815814159e-09,1.65895339345972e-06
"1439094_at",1.4948658968787,7.54081084888956,7.86877000835615,2.3173336242647e-09,1.65895339345972e-06
"1447685_x_at",2.57290560396383,5.71607781101438,7.85427024624874,2.41872784670708e-09,1.704485072099e-06
"1416701_at",1.60183904843369,8.20042944353505,7.77907326836531,3.02132707208026e-09,2.06961107953738e-06
"1418572_x_at",2.84796567509547,8.69695737606896,7.77084361140528,3.09589966022129e-09,2.06961107953738e-06
"1433508_at",2.6289224888992,8.23568948417561,7.76843262974007,3.11809747732362e-09,2.06961107953738e-06
"1423452_at",0.900931866389552,7.8233290793734,7.76818259751057,3.12040871396514e-09,2.06961107953738e-06
"1435062_at",1.85459251767774,5.49592868983323,7.71515679455265,3.65191773544998e-09,2.38703104038449e-06
"1437730_at",0.663312743339437,8.80924299508117,7.70870954093717,3.7225049376838e-09,2.39489554052262e-06
"1447121_at",-1.66700982880224,6.43071044073289,-7.70442721888941,3.77015106931345e-09,2.39489554052262e-06
"1417013_at",1.30000203963967,11.3857230167237,7.68028594352096,4.05053530391213e-09,2.53726656585751e-06
"1427682_a_at",3.26977411277187,3.82062446450661,7.65598014228307,4.35416521969022e-09,2.69009870648286e-06
"1448728_a_at",2.31234029040959,7.61862063140933,7.63853755650022,4.58616207625846e-09,2.79514183515315e-06
"1460631_at",-0.745071026920757,8.62939987453067,-7.59250513322809,5.260306070898e-09,3.12534197007352e-06
"1423502_at",1.49549835667647,9.44813875520039,7.59210823855909,5.26653488227727e-09,3.12534197007352e-06
"1427742_a_at",2.86006616498437,7.41947010123377,7.55761714029518,5.83733809798603e-09,3.41908812412036e-06
"1453260_a_at",0.704659957589588,7.70408763202884,7.54357490334074,6.08729182811333e-09,3.49067387669638e-06
"1451382_at",2.54366802587685,8.243921713634,7.54208998086261,6.1143486011178e-09,3.49067387669638e-06
"1416085_s_at",1.4613034121039,11.7236871489307,7.51673773664954,6.59551842124587e-09,3.71830595395762e-06
"1448830_at",2.34424827964875,11.4868911541137,7.49361449691563,7.06771845504076e-09,3.93532308692337e-06
"1447310_at",-0.939896450766452,6.18515247492692,-7.47945486619214,7.37360222270853e-09,4.05557114446802e-06
"1435711_at",-1.17269632518767,6.32544658803945,-7.47249213928291,7.52888914763173e-09,4.09108951141372e-06
"1425351_at",2.61355364944152,9.17371254314163,7.45614226871433,7.90665840725209e-09,4.24521667649377e-06
